nachts,Adverb,4 months ago,0.0
glücklich,Adjective,4 months ago,0.0
bus,Noun,4 months ago,0.0
trinkst,Verb,5 months ago,0.0
halb,Adjective,5 months ago,0.0
sauber,Adjective,6 months ago,0.0
schwimmen,Verb,6 months ago,0.0
warm,Adjective,6 months ago,7.0
sieben,Numeral,6 months ago,0.0
gern geschehen,,6 months ago,0.0
malst,Verb,6 months ago,0.0
male,Verb,6 months ago,0.0
malt,Verb,6 months ago,7.0
wunderbar,Adjective,6 months ago,0.0
bis später,,6 months ago,0.0
auf wiedersehen,,6 months ago,0.0
es tut mir leid,,6 months ago,0.0
guten abend,,6 months ago,6.0
korrupt,Adjective,6 months ago,0.0
den,,6 months ago,0.0
deren,,6 months ago,0.0
denen,,6 months ago,0.0
das,Pronoun,6 months ago,9.0
dessen,,6 months ago,0.0
dem,,6 months ago,0.0
der,,6 months ago,0.0
billiger,Adjective,6 months ago,10.0
die,,6 months ago,0.0
das,,6 months ago,0.0
unglaublich,Adjective,6 months ago,0.0
magisch,Adjective,6 months ago,1.0
magie,Noun,6 months ago,0.0
wahr,Adjective,6 months ago,0.0
beendet,Adjective,6 months ago,0.0
vorsichtig,Adjective,6 months ago,0.0
dennoch,Adverb,6 months ago,0.0
insbesondere,Adverb,6 months ago,10.0
hingegen,Adverb,6 months ago,0.0
hiermit,Adverb,6 months ago,0.0
ebenfalls,Adverb,6 months ago,0.0
weiterhin,Adverb,6 months ago,0.0
nochmals,Adverb,6 months ago,0.0
deswegen,Adverb,6 months ago,0.0
schließlich,Adverb,6 months ago,0.0
derzeit,Adverb,6 months ago,0.0
hinzu,Adverb,6 months ago,0.0
jederzeit,Adverb,6 months ago,0.0
soeben,Adverb,6 months ago,0.0
hierzu,Adverb,6 months ago,0.0
heilig,Adjective,6 months ago,0.0
plastik,Noun,6 months ago,0.0
schweizer franken,,6 months ago,0.0
fünfzehn,Numeral,6 months ago,0.0
tanzt,Verb,7 months ago,0.0
passiert,Adjective,7 months ago,0.0
gleich,Adjective,7 months ago,0.0
plus,Adverb,7 months ago,0.0
minus,Preposition,7 months ago,0.0
falls,Conjunction,7 months ago,0.0
wunderschön,Adjective,7 months ago,0.0
dünn,Adjective,7 months ago,0.0
dick,Adjective,7 months ago,13.0
harmlos,Adjective,7 months ago,0.0
gefährlich,Adjective,7 months ago,0.0
verrückt,Adjective,7 months ago,0.0
wertvoll,Adjective,7 months ago,0.0
großartig,Adjective,7 months ago,0.0
briefkasten,Noun,7 months ago,0.0
schöner,Adjective,7 months ago,0.0
irgendwer,Determiner,7 months ago,0.0
irgendwas,Determiner,7 months ago,0.0
irgendwann,Adverb,7 months ago,0.0
naja,Interjection,7 months ago,0.0
verzeihung,Noun,7 months ago,0.0
herunter,Adverb,7 months ago,0.0
sozialen,Adjective,7 months ago,0.0
schließt,Verb,7 months ago,0.0
tiere,Noun,7 months ago,0.0
triffst,Verb,7 months ago,0.0
treffe,Verb,7 months ago,0.0
schwanger,Adjective,7 months ago,0.0
siebzehn,Numeral,7 months ago,0.0
lebt,Verb,7 months ago,0.0
dauert,Verb,7 months ago,0.0
welche,Determiner,7 months ago,0.0
toiletten,Noun,7 months ago,0.0
mag,Verb,7 months ago,14.0
machst,Verb,7 months ago,0.0
wandern,Verb,7 months ago,0.0
lebst,Verb,7 months ago,0.0
spielst,Verb,7 months ago,0.0
entweder,Conjunction,7 months ago,0.0
meines,Pronoun,7 months ago,0.0
ihrer,Pronoun,7 months ago,0.0
seines,Pronoun,7 months ago,0.0
ihres,Pronoun,7 months ago,0.0
hauses,Noun,7 months ago,0.0
pflanze,Noun,7 months ago,0.0
klima,Noun,7 months ago,0.0
ströme,Noun,7 months ago,1.0
strom,Noun,7 months ago,5.0
landwirtschaft,Noun,7 months ago,0.0
wüste,Noun,7 months ago,0.0
pflanzen,Noun,7 months ago,0.0
flüsse,Noun,7 months ago,0.0
bäche,Noun,7 months ago,0.0
all,Noun,7 months ago,0.0
bach,Noun,7 months ago,5.0
wiese,Noun,7 months ago,0.0
gräser,Noun,7 months ago,0.0
gras,Noun,7 months ago,0.0
tierwelt,Noun,7 months ago,0.0
umwelt,Noun,7 months ago,8.0
welten,Noun,7 months ago,0.0
strände,Noun,7 months ago,0.0
bernstein,Noun,7 months ago,0.0
see,Noun,7 months ago,0.0
welle,Noun,7 months ago,0.0
welt,Noun,7 months ago,0.0
strand,Noun,7 months ago,0.0
wellen,Noun,7 months ago,0.0
trinke,Verb,7 months ago,0.0
tief,Adjective,7 months ago,0.0
meisten,Determiner,7 months ago,0.0
größeren,Adjective,7 months ago,0.0
mal,Noun,7 months ago,0.0
zahlreiche,Adjective,7 months ago,0.0
größeres,Adjective,7 months ago,0.0
wenigen,Determiner,7 months ago,0.0
wenige,Determiner,7 months ago,0.0
dauer,Noun,7 months ago,0.0
dauern,Verb,7 months ago,0.0
mitternacht,Noun,7 months ago,0.0
zeitpunkt,Noun,7 months ago,0.0
zeit,Noun,7 months ago,0.0
uhr,Noun,7 months ago,0.0
augenblick,Noun,7 months ago,0.0
sekunden,Noun,7 months ago,0.0
stunden,Noun,7 months ago,0.0
minute,Noun,7 months ago,0.0
zeiten,Noun,7 months ago,0.0
stunde,Noun,7 months ago,0.0
minuten,Noun,7 months ago,0.0
vierundzwanzig,Numeral,7 months ago,0.0
abende,Noun,7 months ago,0.0
abend,Noun,7 months ago,0.0
nächte,Noun,7 months ago,0.0
zeitraum,Noun,7 months ago,0.0
morgen,Noun,7 months ago,0.0
mittag,Noun,7 months ago,0.0
nacht,Noun,7 months ago,0.0
termine,Noun,7 months ago,0.0
moment,Noun,7 months ago,0.0
termin,Noun,7 months ago,0.0
lache,Verb,7 months ago,0.0
lacht,Verb,7 months ago,4.0
verständnis,Noun,7 months ago,0.0
glück,Noun,7 months ago,0.0
lachen,Verb,7 months ago,13.0
liebling,Noun,7 months ago,0.0
lieblings,Noun,7 months ago,0.0
hasst,Verb,7 months ago,0.0
hassen,Verb,7 months ago,8.0
lust,Noun,7 months ago,0.0
lieber,Adjective,7 months ago,0.0
ärger,Noun,7 months ago,8.0
gedanken,Noun,7 months ago,0.0
witz,Noun,7 months ago,0.0
gedanke,Noun,7 months ago,0.0
humor,Noun,7 months ago,14.0
ruhe,Noun,7 months ago,0.0
eindruck,Noun,7 months ago,0.0
lieben,Verb,7 months ago,0.0
angst,Noun,7 months ago,0.0
spaß,Noun,7 months ago,0.0
ernst,Noun,7 months ago,0.0
liebt,Verb,7 months ago,0.0
liebe,Verb,7 months ago,0.0
liebst,Verb,7 months ago,0.0
träumen,Verb,7 months ago,0.0
träumst,Verb,7 months ago,0.0
wunsch,Noun,7 months ago,0.0
träumt,Verb,7 months ago,0.0
wünsche,Noun,7 months ago,11.0
freude,Noun,7 months ago,0.0
liebe,Noun,7 months ago,0.0
not,Noun,7 months ago,0.0
traum,Noun,7 months ago,0.0
träume,Verb,7 months ago,0.0
hundert,Numeral,7 months ago,0.0
zweiundvierzig,Numeral,7 months ago,0.0
tausend,Numeral,7 months ago,13.0
achtzig,Numeral,7 months ago,0.0
dreiundzwanzig,Numeral,7 months ago,0.0
siebzig,Numeral,7 months ago,0.0
zweiunddreißig,Numeral,7 months ago,0.0
duschen,Verb,7 months ago,0.0
duscht,Verb,7 months ago,0.0
besuche,Verb,7 months ago,0.0
paar,Noun,7 months ago,0.0
paare,Noun,7 months ago,0.0
bevölkerung,Noun,7 months ago,0.0
besuchen,Verb,7 months ago,0.0
besuchst,Verb,7 months ago,0.0
einwohner,Noun,7 months ago,0.0
besucht,Verb,7 months ago,0.0
schluss,Noun,7 months ago,0.0
phase,Noun,7 months ago,0.0
alter,Noun,7 months ago,0.0
geburtstag,Noun,7 months ago,0.0
jahrhundert,Noun,7 months ago,0.0
geburtstage,Noun,7 months ago,5.0
jahrhunderte,Noun,7 months ago,0.0
endet,Verb,7 months ago,0.0
weihnachten,Noun,7 months ago,0.0
saison,Noun,7 months ago,0.0
februar,Noun,7 months ago,0.0
letzte,Adjective,7 months ago,0.0
september,Noun,7 months ago,0.0
kalender,Noun,7 months ago,0.0
trinken,Verb,7 months ago,0.0
jahreszeiten,Noun,7 months ago,3.0
november,Noun,7 months ago,0.0
herbst,Noun,7 months ago,0.0
juli,Noun,7 months ago,0.0
quartal,Noun,7 months ago,0.0
juni,Noun,7 months ago,0.0
jahr,Noun,7 months ago,0.0
sommer,Noun,7 months ago,0.0
august,Noun,7 months ago,0.0
jahre,Noun,7 months ago,0.0
jahren,Noun,7 months ago,0.0
hundertdreiundzwanzig,Numeral,7 months ago,0.0
denn,Conjunction,7 months ago,0.0
sobald,Conjunction,7 months ago,0.0
obwohl,Conjunction,7 months ago,0.0
solange,Conjunction,7 months ago,0.0
gemeinde,Noun,7 months ago,7.0
verein,Noun,7 months ago,9.0
vereine,Noun,7 months ago,0.0
verbindungen,Noun,7 months ago,0.0
gemeinden,Noun,7 months ago,0.0
verbindung,Noun,7 months ago,7.0
nutzer,Noun,7 months ago,0.0
öffentlichkeit,Noun,7 months ago,0.0
verhältnis,Noun,7 months ago,0.0
frühling,Noun,7 months ago,0.0
monat,Noun,7 months ago,0.0
monate,Noun,7 months ago,0.0
mai,Noun,7 months ago,0.0
monaten,Noun,7 months ago,0.0
april,Noun,7 months ago,0.0
spargel,Noun,7 months ago,0.0
diät,Noun,7 months ago,0.0
therapie,Noun,7 months ago,0.0
ernährung,Noun,7 months ago,0.0
alkohol,Noun,7 months ago,0.0
klinik,Noun,7 months ago,0.0
unfall,Noun,7 months ago,6.0
zahnarzt,Noun,7 months ago,0.0
schlechte,Adjective,7 months ago,0.0
opfern,Noun,7 months ago,0.0
opfer,Noun,7 months ago,0.0
zahnärztin,Noun,7 months ago,0.0
unfälle,Noun,7 months ago,10.0
notfall,Noun,7 months ago,0.0
krankenwagen,Noun,7 months ago,0.0
krankenversicherung,Noun,7 months ago,0.0
krankenhäuser,Noun,7 months ago,7.0
medizin,Noun,7 months ago,0.0
krankenhaus,Noun,7 months ago,6.0
untersuchungen,Noun,7 months ago,0.0
krankheiten,Noun,7 months ago,0.0
formulare,Noun,7 months ago,0.0
gesundheit,Noun,7 months ago,0.0
krankheit,Noun,7 months ago,0.0
formular,Noun,7 months ago,0.0
praxis,Noun,7 months ago,3.0
untersuchung,Noun,7 months ago,0.0
sammelt,Verb,7 months ago,4.0
steigt,Verb,7 months ago,0.0
stehlt,Verb,7 months ago,0.0
prüfen,Verb,7 months ago,0.0
meine,Verb,7 months ago,0.0
prüft,Verb,7 months ago,7.0
fehlt,Verb,7 months ago,0.0
meinst,Verb,7 months ago,0.0
stiehlt,Verb,7 months ago,0.0
steigen,Verb,7 months ago,0.0
sammeln,Verb,7 months ago,0.0
sammle,Verb,7 months ago,0.0
meint,Verb,7 months ago,0.0
fehlen,Verb,7 months ago,0.0
akzeptiere,Verb,7 months ago,0.0
abonniert,Verb,7 months ago,0.0
akzeptiert,Verb,7 months ago,0.0
funktioniert,Verb,7 months ago,8.0
passiert,Verb,7 months ago,0.0
spaziert,Verb,7 months ago,0.0
spazieren,Verb,7 months ago,0.0
abonnieren,Verb,7 months ago,9.0
akzeptieren,Verb,7 months ago,0.0
bestellt,Verb,7 months ago,0.0
benutzen,Verb,7 months ago,0.0
schließen,Verb,7 months ago,10.0
erkennen,Verb,7 months ago,0.0
erkennt,Verb,7 months ago,0.0
verpasst,Verb,7 months ago,0.0
ersetzen,Verb,7 months ago,0.0
erlaubt,Verb,7 months ago,0.0
erkennst,Verb,7 months ago,0.0
erlauben,Verb,7 months ago,0.0
übernimmt,Verb,7 months ago,0.0
bestellen,Verb,7 months ago,0.0
benutzt,Verb,7 months ago,0.0
verpassen,Verb,7 months ago,0.0
ersetzt,Verb,7 months ago,5.0
keiner,Determiner,7 months ago,0.0
glauben,Verb,7 months ago,0.0
warte,Verb,7 months ago,0.0
wartest,Verb,7 months ago,0.0
stehen,Verb,7 months ago,0.0
liegt,Verb,7 months ago,0.0
scheint,Verb,7 months ago,0.0
wartet,Verb,7 months ago,12.0
liegst,Verb,7 months ago,0.0
glaube,Verb,7 months ago,0.0
glaubt,Verb,7 months ago,0.0
stehst,Verb,7 months ago,0.0
treffen,Verb,7 months ago,0.0
steht,Verb,7 months ago,0.0
stellen,Verb,7 months ago,0.0
stellt,Verb,7 months ago,0.0
trifft,Verb,7 months ago,8.0
wochenenden,Noun,7 months ago,8.0
kannst,Verb,7 months ago,0.0
sucht,Verb,7 months ago,0.0
kann,Verb,7 months ago,3.0
nehmen,Verb,7 months ago,0.0
gefallen,Verb,7 months ago,14.0
ändert,Verb,7 months ago,0.0
bleibt,Verb,7 months ago,0.0
könnt,Verb,7 months ago,0.0
können,Verb,7 months ago,0.0
chefinnen,Noun,7 months ago,0.0
ausland,Noun,7 months ago,8.0
inseln,Noun,7 months ago,9.0
europa,Proper noun,7 months ago,0.0
zentren,Noun,7 months ago,0.0
hallen,Noun,7 months ago,0.0
gründe,Noun,7 months ago,0.0
regionen,Noun,7 months ago,0.0
sauer,Adjective,7 months ago,0.0
orte,Noun,7 months ago,0.0
plätze,Noun,7 months ago,0.0
kneipen,Noun,7 months ago,13.0
bereiche,Noun,7 months ago,0.0
guter,Adjective,7 months ago,1.0
ärztinnen,Noun,8 months ago,0.0
ärzte,Noun,8 months ago,0.0
dreizehn,Numeral,8 months ago,0.0
leicht,Adjective,8 months ago,0.0
schwach,Adjective,8 months ago,0.0
kleine,Adjective,8 months ago,0.0
kleines,Adjective,8 months ago,0.0
dran,Adverb,8 months ago,0.0
hoffe,Verb,8 months ago,0.0
wissen,Verb,8 months ago,0.0
arbeite,Verb,8 months ago,0.0
halten,Verb,8 months ago,0.0
hoffen,Verb,8 months ago,0.0
hält,Verb,8 months ago,0.0
wisst,Verb,8 months ago,9.0
singen,Verb,8 months ago,0.0
weiß,Verb,8 months ago,0.0
weißt,Verb,8 months ago,0.0
arbeitet,Verb,8 months ago,0.0
singe,Verb,8 months ago,0.0
singt,Verb,8 months ago,0.0
singst,Verb,8 months ago,0.0
professoren,Noun,8 months ago,0.0
blute,Verb,8 months ago,0.0
patient,Noun,8 months ago,0.0
bluten,Verb,8 months ago,0.0
patienten,Noun,8 months ago,0.0
medikamente,Noun,8 months ago,0.0
blutet,Verb,8 months ago,0.0
rollstuhl,Noun,8 months ago,0.0
blutest,Verb,8 months ago,0.0
medikament,Noun,8 months ago,2.0
hauptstadt,Noun,8 months ago,6.0
ferienhäuser,Noun,8 months ago,0.0
innere,Noun,8 months ago,0.0
heimat,Noun,8 months ago,0.0
ferienhaus,Noun,8 months ago,0.0
insel,Noun,8 months ago,0.0
umgebung,Noun,8 months ago,0.0
fläche,Noun,8 months ago,0.0
grundstück,Noun,8 months ago,0.0
flächen,Noun,8 months ago,13.0
höfe,Noun,8 months ago,0.0
zentrum,Noun,8 months ago,0.0
zentrale,Noun,8 months ago,0.0
halle,Noun,8 months ago,0.0
innenstadt,Noun,8 months ago,0.0
hof,Noun,8 months ago,0.0
bezirk,Noun,8 months ago,0.0
region,Noun,8 months ago,0.0
bundesland,Noun,8 months ago,0.0
grund,Noun,8 months ago,0.0
standort,Noun,8 months ago,0.0
flughafen,Noun,8 months ago,0.0
erster,Adjective,8 months ago,0.0
dritte,Adjective,8 months ago,0.0
kühlschränke,Noun,8 months ago,0.0
kneipe,Noun,8 months ago,0.0
wohnst,Verb,8 months ago,5.0
bereich,Noun,8 months ago,0.0
bereichen,Noun,8 months ago,0.0
ort,Noun,8 months ago,0.0
unterkunft,Noun,8 months ago,0.0
platz,Noun,8 months ago,8.0
wohnt,Verb,8 months ago,0.0
pension,Noun,8 months ago,0.0
wohnen,Verb,8 months ago,0.0
wohne,Verb,8 months ago,0.0
tour,Noun,8 months ago,0.0
rucksack,Noun,8 months ago,12.0
bahnen,Noun,8 months ago,0.0
supermärkte,Noun,8 months ago,0.0
supermarkt,Noun,8 months ago,0.0
bad,Noun,8 months ago,0.0
dusche,Verb,8 months ago,0.0
rucksäcke,Noun,8 months ago,0.0
schüsseln,Noun,8 months ago,0.0
räume,Noun,8 months ago,0.0
zahnbürste,Noun,8 months ago,0.0
anfang,Noun,8 months ago,0.0
vergangenheit,Noun,8 months ago,0.0
alltag,Noun,8 months ago,0.0
zukunft,Noun,8 months ago,0.0
ende,Noun,8 months ago,0.0
werktagen,Noun,8 months ago,0.0
samstag,Noun,8 months ago,0.0
sonntage,Noun,8 months ago,0.0
woche,Noun,8 months ago,0.0
wochen,Noun,8 months ago,0.0
samstage,Noun,8 months ago,0.0
wochenende,Noun,8 months ago,0.0
sonntag,Noun,8 months ago,0.0
duschen,Noun,8 months ago,0.0
handtücher,Noun,8 months ago,0.0
handtuch,Noun,8 months ago,0.0
duschgel,Noun,8 months ago,7.0
dusche,Noun,8 months ago,7.0
seife,Noun,8 months ago,0.0
flaschen,Noun,8 months ago,0.0
duschst,Verb,8 months ago,0.0
spiegel,Noun,8 months ago,0.0
rasierer,Noun,8 months ago,0.0
flasche,Noun,8 months ago,0.0
kühlschrank,Noun,8 months ago,13.0
tassen,Noun,8 months ago,0.0
karton,Noun,8 months ago,0.0
schüssel,Noun,8 months ago,0.0
toilette,Noun,8 months ago,0.0
tasse,Noun,8 months ago,0.0
teller,Noun,8 months ago,0.0
zahnpasta,Noun,8 months ago,0.0
batterie,Noun,8 months ago,0.0
leiter,Noun,8 months ago,0.0
raum,Noun,8 months ago,0.0
leitern,Noun,8 months ago,0.0
batterien,Noun,8 months ago,0.0
mittwoch,Noun,8 months ago,0.0
tage,Noun,8 months ago,0.0
montag,Noun,8 months ago,0.0
dienstag,Noun,8 months ago,11.0
donnerstag,Noun,8 months ago,14.0
tag,Noun,8 months ago,0.0
tagen,Noun,8 months ago,0.0
freitag,Noun,8 months ago,0.0
umzug,Noun,8 months ago,0.0
haushalt,Noun,8 months ago,0.0
geräte,Noun,8 months ago,0.0
schlaf,Noun,8 months ago,0.0
reinigung,Noun,8 months ago,0.0
gerät,Noun,8 months ago,0.0
heizung,Noun,8 months ago,0.0
haushaltsgeräte,Noun,8 months ago,0.0
gutem,Adjective,9 months ago,0.0
papiere,Noun,9 months ago,0.0
mauern,Noun,9 months ago,0.0
gläser,Noun,9 months ago,0.0
glas,Noun,9 months ago,12.0
weißen,Adjective,9 months ago,0.0
gabel,Noun,9 months ago,14.0
nachtisch,Noun,9 months ago,0.0
kundinnen,Noun,9 months ago,0.0
ihre,Pronoun,9 months ago,0.0
architekten,Noun,9 months ago,0.0
senioren,Noun,9 months ago,0.0
arbeitgeberin,Noun,9 months ago,0.0
lehrerin,Noun,9 months ago,5.0
schülerin,Noun,9 months ago,0.0
student,Noun,9 months ago,0.0
beste,Adjective,9 months ago,0.0
besten,Adjective,9 months ago,0.0
bessere,Adjective,9 months ago,0.0
besseren,Adjective,9 months ago,0.0
gutes,Adjective,9 months ago,0.0
guten,Adjective,9 months ago,0.0
gute,Adjective,9 months ago,0.0
größere,Adjective,9 months ago,13.0
schnelles,Adjective,9 months ago,0.0
schnecke,Noun,9 months ago,0.0
größen,Noun,9 months ago,0.0
großes,Adjective,9 months ago,10.0
große,Adjective,9 months ago,0.0
größe,Noun,9 months ago,0.0
großer,Adjective,9 months ago,1.0
kleinen,Adjective,9 months ago,14.0
großen,Adjective,9 months ago,0.0
sechste,Adjective,9 months ago,0.0
siebte,Verb,9 months ago,0.0
mathematik,Noun,9 months ago,12.0
erstes,Adjective,9 months ago,0.0
erste,Adjective,9 months ago,0.0
dritten,Adjective,9 months ago,2.0
ersten,Adjective,9 months ago,11.0
metall,Noun,9 months ago,4.0
metalle,Noun,9 months ago,0.0
gold,Noun,9 months ago,0.0
silber,Noun,9 months ago,0.0
stahl,Noun,9 months ago,1.0
kupfer,Noun,9 months ago,0.0
papier,Noun,9 months ago,0.0
mauer,Noun,9 months ago,11.0
pappe,Noun,9 months ago,0.0
leder,Noun,9 months ago,0.0
baumwolle,Noun,9 months ago,0.0
holz,Noun,9 months ago,0.0
gebt,Verb,9 months ago,0.0
beziehungen,Noun,9 months ago,0.0
speisekarten,Noun,9 months ago,7.0
außer,Preposition,9 months ago,0.0
wegen,Preposition,9 months ago,0.0
an,Preposition,9 months ago,0.0
ab,Preposition,9 months ago,0.0
neben,Preposition,9 months ago,0.0
hinter,Preposition,9 months ago,0.0
vor,Preposition,9 months ago,0.0
wolle,Noun,9 months ago,0.0
steine,Noun,9 months ago,0.0
beton,Noun,9 months ago,0.0
stein,Noun,9 months ago,3.0
unter,Preposition,9 months ago,0.0
über,Preposition,9 months ago,0.0
zwischen,Preposition,9 months ago,4.0
legt,Verb,9 months ago,0.0
lege,Verb,9 months ago,10.0
legen,Verb,9 months ago,0.0
in,Preposition,9 months ago,0.0
auf,Preposition,9 months ago,0.0
architekt,Noun,9 months ago,0.0
fahrer,Noun,9 months ago,0.0
bedienung,Noun,9 months ago,0.0
bauern,Noun,9 months ago,9.0
feuerwehr,Noun,9 months ago,0.0
bauer,Noun,9 months ago,0.0
verkäufer,Noun,9 months ago,0.0
händler,Noun,9 months ago,0.0
autor,Noun,9 months ago,0.0
senior,Noun,9 months ago,0.0
chefin,Noun,9 months ago,8.0
meister,Noun,9 months ago,0.0
trainer,Noun,9 months ago,0.0
bürgermeister,Noun,9 months ago,0.0
arbeitgeberinnen,Noun,9 months ago,0.0
arbeitgeber,Noun,9 months ago,0.0
mitarbeiterin,Noun,9 months ago,0.0
arbeit,Noun,9 months ago,0.0
mitarbeiterinnen,Noun,9 months ago,0.0
arbeiten,Noun,9 months ago,0.0
arbeitnehmer,Noun,9 months ago,0.0
mitarbeiter,Noun,9 months ago,0.0
professor,Noun,9 months ago,6.0
schülerinnen,Noun,9 months ago,0.0
lehrerinnen,Noun,9 months ago,0.0
professorin,Noun,9 months ago,0.0
lehrer,Noun,9 months ago,0.0
schüler,Noun,9 months ago,14.0
studentin,Noun,9 months ago,0.0
beruf,Noun,9 months ago,0.0
köche,Noun,9 months ago,0.0
ärztin,Noun,9 months ago,0.0
berufe,Noun,9 months ago,0.0
koch,Noun,9 months ago,0.0
köchinnen,Noun,9 months ago,0.0
arzt,Noun,9 months ago,0.0
handelt,Verb,9 months ago,0.0
ruft,Verb,9 months ago,0.0
sei,Verb,9 months ago,0.0
gehe,Verb,9 months ago,0.0
handle,Verb,9 months ago,0.0
lass,Verb,9 months ago,0.0
ruf,Verb,9 months ago,0.0
lasst,Verb,9 months ago,0.0
geh,Verb,9 months ago,10.0
nimm,Verb,9 months ago,0.0
trink,Verb,9 months ago,0.0
iss,Verb,9 months ago,0.0
lies,Verb,9 months ago,0.0
nehmt,Verb,9 months ago,0.0
wandere,Verb,9 months ago,1.0
bucht,Verb,9 months ago,0.0
deinem,Pronoun,9 months ago,0.0
ihren,Pronoun,9 months ago,0.0
deinen,Pronoun,9 months ago,8.0
tanten,Noun,9 months ago,12.0
buche,Verb,9 months ago,0.0
fliegt,Verb,9 months ago,12.0
bushaltestelle,Noun,9 months ago,0.0
touren,Noun,9 months ago,0.0
wandert,Verb,9 months ago,0.0
motorrad,Noun,9 months ago,0.0
sehenswürdigkeit,Noun,9 months ago,0.0
reiseführer,Noun,9 months ago,0.0
flüge,Noun,9 months ago,0.0
pass,Noun,9 months ago,0.0
frankreich,Proper noun,9 months ago,0.0
urlaub,Noun,9 months ago,0.0
autos,Noun,9 months ago,0.0
zug,Noun,9 months ago,0.0
buntes,Adjective,9 months ago,0.0
grauen,Adjective,9 months ago,0.0
braune,Adjective,9 months ago,0.0
grünes,Adjective,9 months ago,0.0
grünen,Adjective,9 months ago,0.0
weißes,Adjective,9 months ago,0.0
schwarze,Adjective,9 months ago,0.0
weiße,Adjective,9 months ago,5.0
rot,Noun,9 months ago,0.0
grüne,Adjective,9 months ago,2.0
roter,Adjective,9 months ago,0.0
blauen,Adjective,9 months ago,0.0
rotes,Adjective,9 months ago,0.0
roten,Adjective,9 months ago,0.0
rote,Adjective,9 months ago,0.0
schwarzes,Adjective,9 months ago,0.0
farben,Noun,9 months ago,0.0
farbe,Noun,9 months ago,0.0
milliarden,Noun,9 months ago,0.0
millionen,Noun,9 months ago,0.0
milliarde,Noun,9 months ago,0.0
million,Noun,9 months ago,0.0
liter,Noun,9 months ago,0.0
prozent,Noun,9 months ago,0.0
prozente,Noun,9 months ago,0.0
meter,Noun,9 months ago,4.0
verspätung,Noun,9 months ago,0.0
fähre,Noun,9 months ago,5.0
fliegst,Verb,9 months ago,0.0
besuch,Noun,9 months ago,0.0
schweden,Noun,9 months ago,0.0
fähren,Noun,9 months ago,0.0
buchen,Verb,9 months ago,0.0
italien,Proper noun,9 months ago,0.0
großbritannien,Proper noun,9 months ago,0.0
boot,Noun,9 months ago,0.0
bahn,Noun,9 months ago,0.0
abenteuer,Noun,9 months ago,0.0
boote,Noun,9 months ago,0.0
wanderst,Verb,9 months ago,0.0
strecken,Noun,9 months ago,11.0
strecke,Noun,9 months ago,0.0
motorräder,Noun,9 months ago,0.0
fahrt,Noun,9 months ago,0.0
mietwagen,Noun,9 months ago,0.0
schweiz,Proper noun,9 months ago,0.0
schweizer,Noun,9 months ago,0.0
verkehr,Noun,9 months ago,14.0
stadtplan,Noun,9 months ago,8.0
flug,Noun,9 months ago,0.0
taxi,Noun,9 months ago,0.0
sehenswürdigkeiten,Noun,9 months ago,0.0
tourismus,Noun,9 months ago,0.0
wege,Noun,9 months ago,0.0
spanien,Proper noun,9 months ago,7.0
weg,Noun,9 months ago,0.0
pässe,Noun,9 months ago,0.0
afrika,Proper noun,9 months ago,0.0
visa,Noun,9 months ago,0.0
visum,Noun,9 months ago,0.0
reise,Noun,9 months ago,0.0
ferien,Noun,9 months ago,0.0
hamburg,Proper noun,9 months ago,0.0
zoll,Noun,9 months ago,0.0
züge,Noun,9 months ago,0.0
fahrrad,Noun,9 months ago,0.0
fahrräder,Noun,9 months ago,0.0
österreich,Proper noun,9 months ago,0.0
wien,Proper noun,9 months ago,0.0
auto,Noun,9 months ago,0.0
apotheken,Noun,9 months ago,0.0
sonderangebot,Noun,9 months ago,0.0
apotheke,Noun,9 months ago,0.0
gutscheine,Noun,9 months ago,0.0
einkaufszentrum,Noun,9 months ago,0.0
gutschein,Noun,9 months ago,0.0
tüte,Noun,9 months ago,0.0
tüten,Noun,9 months ago,0.0
verkaufe,Verb,9 months ago,0.0
verkauft,Verb,9 months ago,0.0
einkaufswagen,Noun,9 months ago,0.0
kasse,Noun,9 months ago,0.0
verkaufen,Verb,9 months ago,0.0
verkaufst,Verb,9 months ago,0.0
geschäfte,Noun,9 months ago,0.0
laden,Noun,9 months ago,0.0
marktplatz,Noun,9 months ago,0.0
läden,Noun,9 months ago,0.0
geschäft,Noun,9 months ago,0.0
bäckerei,Noun,9 months ago,0.0
gesichter,Noun,9 months ago,0.0
mägen,Noun,9 months ago,12.0
herzen,Noun,9 months ago,0.0
schultern,Noun,9 months ago,0.0
arme,Noun,9 months ago,0.0
münder,Noun,9 months ago,0.0
hälse,Noun,9 months ago,0.0
zahn,Noun,9 months ago,11.0
hände,Noun,9 months ago,0.0
haar,Noun,9 months ago,0.0
augen,Noun,9 months ago,0.0
zähle,Verb,9 months ago,0.0
haut,Noun,10 months ago,0.0
blut,Noun,10 months ago,0.0
füße,Noun,10 months ago,0.0
gesicht,Noun,10 months ago,14.0
bein,Noun,10 months ago,0.0
fuß,Noun,10 months ago,0.0
beine,Noun,10 months ago,0.0
herz,Noun,10 months ago,0.0
brust,Noun,10 months ago,0.0
magen,Noun,10 months ago,0.0
rücken,Noun,10 months ago,0.0
brüste,Noun,10 months ago,0.0
schulter,Noun,10 months ago,0.0
drücken,Verb,10 months ago,0.0
drücke,Verb,10 months ago,0.0
drückt,Verb,10 months ago,0.0
mund,Noun,10 months ago,0.0
